description,name,zipcrid,zip,cr,ex_name,state,statefips,countyfips,lat,lon,totrescnt,mfdu,sfdu,boxcnt,bizcnt,relver,geometry
,19701R017,19701R017,19701,R017,BEAR,DE,10,10003,39.637309599016,-75.6701720593022,774,0,774,0,1,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.677055,39.639467,0.0 -75.677864,39.6391,0.0 -75.679783,39.638738,0.0 -75.680094,39.638604,0.0 -75.680419,39.638276,0.0 -75.680461,39.637834,0.0 -75.680701,39.637585,0.0 -75.679742,39.636624,0.0 -75.678748,39.634879,0.0 -75.677853,39.633758,0.0 -75.670646,39.627833,0.0 -75.665097,39.630035,0.0 -75.663622,39.630652,0.0 -75.662377,39.631304,0.0 -75.662534,39.631518,0.0 -75.664109,39.633162,0.0 -75.660717,39.635189,0.0 -75.660621,39.635302,0.0 -75.660628,39.635438,0.0 -75.660882,39.635857,0.0 -75.661302,39.636683,0.0 -75.661845,39.636494,0.0 -75.661984,39.636353,0.0 -75.661991,39.635572,0.0 -75.662822,39.635692,0.0 -75.663182,39.635906,0.0 -75.663631,39.636357,0.0 -75.664234,39.635969,0.0 -75.672085,39.639699,0.0 -75.675098,39.643602,0.0 -75.676303,39.642264,0.0 -75.676395,39.641945,0.0 -75.676298,39.641773,0.0 -75.676074,39.641639,0.0 -75.676057,39.641459,0.0 -75.676255,39.640825,0.0 -75.676784,39.639741,0.0 -75.677055,39.639467,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.661444,39.632174,0.0 -75.659764,39.63316,0.0 -75.65939,39.634892,0.0 -75.659542,39.634574,0.0 -75.65988,39.634238,0.0 -75.662317,39.632771,0.0 -75.661838,39.632278,0.0 -75.661444,39.632174,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.663419,39.648687,0.0 -75.663094,39.648949,0.0 -75.662937,39.64971,0.0 -75.662691,39.650092,0.0 -75.664436,39.650808,0.0 -75.664869,39.650807,0.0 -75.665317,39.650667,0.0 -75.665623,39.651247,0.0 -75.66568,39.651846,0.0 -75.665478,39.652365,0.0 -75.664864,39.653145,0.0 -75.665147,39.653175,0.0 -75.665733,39.653408,0.0 -75.666227,39.653258,0.0 -75.66705,39.6535,0.0 -75.667384,39.653534,0.0 -75.66781,39.65344,0.0 -75.668271,39.652462,0.0 -75.668155,39.651915,0.0 -75.668192,39.651789,0.0 -75.668656,39.651404,0.0 -75.669197,39.650556,0.0 -75.66918,39.650331,0.0 -75.668353,39.649187,0.0 -75.66557,39.645353,0.0 -75.665351,39.645064,0.0 -75.664366,39.646217,0.0 -75.664127,39.646817,0.0 -75.663097,39.6469,0.0 -75.663055,39.647069,0.0 -75.662906,39.647194,0.0 -75.6617,39.647466,0.0 -75.662714,39.648213,0.0 -75.663043,39.648162,0.0 -75.663419,39.648687,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,19701R022,19701R022,19701,R022,BEAR,DE,10,10003,39.6086883544922,-75.676155090332,508,0,508,0,38,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.677311,39.616629,0.0 -75.677717,39.616407,0.0 -75.67813,39.61585,0.0 -75.678424,39.615622,0.0 -75.678891,39.615498,0.0 -75.679115,39.615596,0.0 -75.679266,39.615537,0.0 -75.679256,39.615446,0.0 -75.679143,39.615404,0.0 -75.679229,39.614503,0.0 -75.678611,39.614402,0.0 -75.678669,39.613726,0.0 -75.678963,39.613032,0.0 -75.679664,39.612235,0.0 -75.679851,39.612226,0.0 -75.680239,39.612476,0.0 -75.680625,39.612116,0.0 -75.681059,39.611972,0.0 -75.680979,39.61155,0.0 -75.68103,39.611492,0.0 -75.682019,39.611377,0.0 -75.682724,39.611041,0.0 -75.68308,39.611381,0.0 -75.683932,39.610775,0.0 -75.682482,39.609517,0.0 -75.682228,39.60941,0.0 -75.682544,39.609134,0.0 -75.683632,39.608802,0.0 -75.684164,39.608389,0.0 -75.685047,39.608826,0.0 -75.685201,39.609006,0.0 -75.68524,39.609744,0.0 -75.685633,39.610167,0.0 -75.685439,39.610451,0.0 -75.685333,39.610941,0.0 -75.68703,39.611182,0.0 -75.687213,39.610421,0.0 -75.688145,39.61053,0.0 -75.68961,39.603714,0.0 -75.690108,39.601406,0.0 -75.689388,39.600744,0.0 -75.689023,39.600946,0.0 -75.683914,39.603732,0.0 -75.683515,39.603887,0.0 -75.666652,39.606171,0.0 -75.668043,39.604452,0.0 -75.66779,39.60432,0.0 -75.667513,39.604298,0.0 -75.666256,39.604852,0.0 -75.665809,39.604951,0.0 -75.664855,39.605456,0.0 -75.664926,39.605876,0.0 -75.665331,39.607081,0.0 -75.665693,39.607462,0.0 -75.668909,39.608943,0.0 -75.677311,39.616629,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.677311,39.616629,0.0 -75.676809,39.616943,0.0 -75.677696,39.617762,0.0 -75.677916,39.618532,0.0 -75.678831,39.618043,0.0 -75.677311,39.616629,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.664109,39.633162,0.0 -75.662534,39.631518,0.0 -75.661444,39.632174,0.0 -75.661838,39.632278,0.0 -75.662317,39.632771,0.0 -75.65988,39.634238,0.0 -75.659542,39.634574,0.0 -75.65939,39.634892,0.0 -75.659174,39.635874,0.0 -75.660046,39.635973,0.0 -75.660882,39.635857,0.0 -75.660628,39.635438,0.0 -75.660621,39.635302,0.0 -75.660717,39.635189,0.0 -75.664109,39.633162,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.646474,39.636687,0.0 -75.646433,39.636986,0.0 -75.64551,39.636922,0.0 -75.645276,39.637088,0.0 -75.645237,39.637218,0.0 -75.645342,39.63739,0.0 -75.646638,39.638578,0.0 -75.646921,39.638609,0.0 -75.647419,39.638349,0.0 -75.647758,39.638647,0.0 -75.649015,39.637892,0.0 -75.647828,39.636763,0.0 -75.647439,39.636808,0.0 -75.646474,39.636687,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.649785,39.645183,0.0 -75.650265,39.643861,0.0 -75.651833,39.641015,0.0 -75.650214,39.640271,0.0 -75.649117,39.6393,0.0 -75.642316,39.64313,0.0 -75.642843,39.643698,0.0 -75.637082,39.646894,0.0 -75.636547,39.64632,0.0 -75.634975,39.647205,0.0 -75.634043,39.647594,0.0 -75.64021,39.648466,0.0 -75.641607,39.6487,0.0 -75.643782,39.649368,0.0 -75.644606,39.649963,0.0 -75.645509,39.651236,0.0 -75.644899,39.651458,0.0 -75.645383,39.65229,0.0 -75.645344,39.65255,0.0 -75.645172,39.652683,0.0 -75.642461,39.653324,0.0 -75.642253,39.653299,0.0 -75.641632,39.652869,0.0 -75.641364,39.653113,0.0 -75.6437,39.655641,0.0 -75.644791,39.657603,0.0 -75.649609,39.656067,0.0 -75.649417,39.655691,0.0 -75.649948,39.655142,0.0 -75.651248,39.655434,0.0 -75.649875,39.649908,0.0 -75.649698,39.649876,0.0 -75.649561,39.649848,0.0 -75.649427,39.648933,0.0 -75.64938,39.647597,0.0 -75.649446,39.646793,0.0 -75.649785,39.645183,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-75.647996,39.64878,0.0 -75.648071,39.649174,0.0 -75.648311,39.649978,0.0 -75.64818,39.650193,0.0 -75.647704,39.650393,0.0 -75.648159,39.651149,0.0 -75.64801,39.651419,0.0 -75.647786,39.651518,0.0 -75.647553,39.651522,0.0 -75.64733,39.651415,0.0 -75.646877,39.650709,0.0 -75.646075,39.651028,0.0 -75.645202,39.649713,0.0 -75.64515,39.649473,0.0 -75.645209,39.649244,0.0 -75.646145,39.647973,0.0 -75.64621,39.64779,0.0 -75.646188,39.646304,0.0 -75.6463,39.646025,0.0 -75.64684,39.645693,0.0 -75.647569,39.645746,0.0 -75.647913,39.645998,0.0 -75.648028,39.646174,0.0 -75.648114,39.647555,0.0 -75.647996,39.64878,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon></MultiGeometry>"
,19701R028,19701R028,19701,R028,BEAR,DE,10,10003,39.5610376968881,-75.6991569615288,188,0,188,0,12,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.663179,39.565217,0.0 -75.663684,39.565091,0.0 -75.665111,39.564427,0.0 -75.665636,39.563905,0.0 -75.667105,39.563576,0.0 -75.667545,39.563614,0.0 -75.668063,39.56379,0.0 -75.669525,39.564576,0.0 -75.670796,39.565378,0.0 -75.671715,39.564402,0.0 -75.674487,39.560419,0.0 -75.674046,39.560286,0.0 -75.672587,39.560184,0.0 -75.663655,39.559831,0.0 -75.663728,39.560938,0.0 -75.663671,39.56168,0.0 -75.663179,39.565217,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.696739,39.571671,0.0 -75.697304,39.571079,0.0 -75.697593,39.570543,0.0 -75.705574,39.573178,0.0 -75.706586,39.573227,0.0 -75.7066,39.573042,0.0 -75.707158,39.57228,0.0 -75.711154,39.568165,0.0 -75.710762,39.567761,0.0 -75.710287,39.566986,0.0 -75.708696,39.563097,0.0 -75.708613,39.562614,0.0 -75.709981,39.560302,0.0 -75.710178,39.559739,0.0 -75.710082,39.559092,0.0 -75.70953,39.558165,0.0 -75.709312,39.557303,0.0 -75.709419,39.556688,0.0 -75.70944,39.555783,0.0 -75.70694,39.552733,0.0 -75.706387,39.552157,0.0 -75.704939,39.551349,0.0 -75.703385,39.550784,0.0 -75.703151,39.550597,0.0 -75.703059,39.550388,0.0 -75.703279,39.549158,0.0 -75.703243,39.54901,0.0 -75.703052,39.548875,0.0 -75.704746,39.548712,0.0 -75.710908,39.547373,0.0 -75.710412,39.545696,0.0 -75.712448,39.545176,0.0 -75.714153,39.544493,0.0 -75.714452,39.543929,0.0 -75.714399,39.543618,0.0 -75.711691,39.543884,0.0 -75.71033,39.543806,0.0 -75.708753,39.544603,0.0 -75.702925,39.544106,0.0 -75.696739,39.571671,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.696739,39.571671,0.0 -75.69657,39.571833,0.0 -75.691997,39.576182,0.0 -75.693047,39.576871,0.0 -75.694867,39.578789,0.0 -75.695108,39.578927,0.0 -75.696739,39.571671,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,19701R010,19701R010,19701,R010,BEAR,DE,10,10003,39.6120495032129,-75.6638218298189,444,0,444,0,10,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.664926,39.605876,0.0 -75.664876,39.607119,0.0 -75.664733,39.607677,0.0 -75.664394,39.608419,0.0 -75.66341,39.608914,0.0 -75.661594,39.611183,0.0 -75.655765,39.614158,0.0 -75.657594,39.616055,0.0 -75.655115,39.61984,0.0 -75.650957,39.624176,0.0 -75.651188,39.625557,0.0 -75.65699,39.628666,0.0 -75.6576,39.629261,0.0 -75.660881,39.627523,0.0 -75.660816,39.62789,0.0 -75.661342,39.627524,0.0 -75.665279,39.62536,0.0 -75.671702,39.621885,0.0 -75.672571,39.62081,0.0 -75.672888,39.620232,0.0 -75.672546,39.620037,0.0 -75.67234,39.619722,0.0 -75.672258,39.619189,0.0 -75.672471,39.618694,0.0 -75.673105,39.618345,0.0 -75.675093,39.618035,0.0 -75.675633,39.617858,0.0 -75.676295,39.617537,0.0 -75.676551,39.61713,0.0 -75.676809,39.616943,0.0 -75.677311,39.616629,0.0 -75.668909,39.608943,0.0 -75.665693,39.607462,0.0 -75.665331,39.607081,0.0 -75.664926,39.605876,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-75.668258,39.621854,0.0 -75.667422,39.622294,0.0 -75.668004,39.622932,0.0 -75.66806,39.623131,0.0 -75.66742,39.623611,0.0 -75.666555,39.624074,0.0 -75.665661,39.6239,0.0 -75.665297,39.623673,0.0 -75.664699,39.622271,0.0 -75.664836,39.621986,0.0 -75.665668,39.621808,0.0 -75.66536,39.620301,0.0 -75.665508,39.620003,0.0 -75.665693,39.619842,0.0 -75.667974,39.619444,0.0 -75.668166,39.61944,0.0 -75.668566,39.621004,0.0 -75.670459,39.620755,0.0 -75.670731,39.621004,0.0 -75.670829,39.621427,0.0 -75.670843,39.621572,0.0 -75.670743,39.621743,0.0 -75.669229,39.622543,0.0 -75.669009,39.622543,0.0 -75.668764,39.622416,0.0 -75.668258,39.621854,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.671632,39.592496,0.0 -75.670997,39.591676,0.0 -75.670608,39.591397,0.0 -75.669923,39.59228,0.0 -75.669433,39.592544,0.0 -75.668091,39.593499,0.0 -75.667274,39.594219,0.0 -75.666671,39.594433,0.0 -75.665826,39.594608,0.0 -75.665499,39.59479,0.0 -75.665009,39.595542,0.0 -75.664597,39.595839,0.0 -75.663617,39.596953,0.0 -75.662985,39.59792,0.0 -75.662712,39.598028,0.0 -75.66075,39.591213,0.0 -75.657472,39.597779,0.0 -75.659807,39.598305,0.0 -75.660691,39.598393,0.0 -75.661923,39.598382,0.0 -75.661799,39.598628,0.0 -75.66143,39.598963,0.0 -75.660755,39.599869,0.0 -75.660265,39.600896,0.0 -75.659718,39.6015,0.0 -75.658858,39.601758,0.0 -75.657999,39.602291,0.0 -75.657623,39.60234,0.0 -75.657197,39.602269,0.0 -75.656931,39.602398,0.0 -75.656621,39.602653,0.0 -75.656373,39.603021,0.0 -75.656089,39.603729,0.0 -75.655896,39.604795,0.0 -75.65525,39.606064,0.0 -75.656812,39.60619,0.0 -75.657082,39.605905,0.0 -75.65743,39.605998,0.0 -75.65831,39.605823,0.0 -75.65863,39.605938,0.0 -75.659112,39.606323,0.0 -75.659822,39.606427,0.0 -75.660142,39.606971,0.0 -75.660688,39.607383,0.0 -75.661079,39.607575,0.0 -75.661682,39.607663,0.0 -75.662293,39.60746,0.0 -75.662769,39.607202,0.0 -75.663905,39.606455,0.0 -75.664488,39.605676,0.0 -75.664855,39.605456,0.0 -75.665809,39.604951,0.0 -75.666256,39.604852,0.0 -75.667513,39.604298,0.0 -75.66779,39.60432,0.0 -75.668043,39.604452,0.0 -75.669183,39.603044,0.0 -75.67473,39.596646,0.0 -75.673587,39.596678,0.0 -75.669251,39.59503,0.0 -75.668849,39.594784,0.0 -75.668775,39.594432,0.0 -75.669165,39.593888,0.0 -75.669583,39.593485,0.0 -75.670046,39.593181,0.0 -75.671632,39.592496,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,19701R026,19701R026,19701,R026,BEAR,DE,10,10003,39.6054573059082,-75.6955375671387,385,0,385,0,162,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.691359,39.599615,0.0 -75.690733,39.600164,0.0 -75.690346,39.600288,0.0 -75.690108,39.601406,0.0 -75.68961,39.603714,0.0 -75.690261,39.603586,0.0 -75.691189,39.607886,0.0 -75.694629,39.607436,0.0 -75.695781,39.607612,0.0 -75.699842,39.610036,0.0 -75.701028,39.610252,0.0 -75.702137,39.610184,0.0 -75.702809,39.610247,0.0 -75.70337,39.610476,0.0 -75.70433,39.611301,0.0 -75.70558,39.610567,0.0 -75.707423,39.609846,0.0 -75.694465,39.601761,0.0 -75.691761,39.600079,0.0 -75.691359,39.599615,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.715407,39.608748,0.0 -75.715313,39.608294,0.0 -75.715274,39.608075,0.0 -75.713038,39.608253,0.0 -75.7129,39.608404,0.0 -75.712108,39.608475,0.0 -75.710587,39.608899,0.0 -75.70936,39.609321,0.0 -75.707653,39.609988,0.0 -75.714066,39.614031,0.0 -75.715279,39.614768,0.0 -75.716896,39.615793,0.0 -75.718064,39.614649,0.0 -75.717722,39.614041,0.0 -75.716294,39.610671,0.0 -75.715732,39.609553,0.0 -75.715407,39.608748,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.684164,39.608389,0.0 -75.683632,39.608802,0.0 -75.682544,39.609134,0.0 -75.682228,39.60941,0.0 -75.682482,39.609517,0.0 -75.683932,39.610775,0.0 -75.68308,39.611381,0.0 -75.682724,39.611041,0.0 -75.682019,39.611377,0.0 -75.68103,39.611492,0.0 -75.680979,39.61155,0.0 -75.681059,39.611972,0.0 -75.680625,39.612116,0.0 -75.680239,39.612476,0.0 -75.679851,39.612226,0.0 -75.679664,39.612235,0.0 -75.678963,39.613032,0.0 -75.678669,39.613726,0.0 -75.678611,39.614402,0.0 -75.679229,39.614503,0.0 -75.679143,39.615404,0.0 -75.679256,39.615446,0.0 -75.679266,39.615537,0.0 -75.679115,39.615596,0.0 -75.678891,39.615498,0.0 -75.678424,39.615622,0.0 -75.67813,39.61585,0.0 -75.677717,39.616407,0.0 -75.677311,39.616629,0.0 -75.678831,39.618043,0.0 -75.681646,39.616527,0.0 -75.685418,39.614497,0.0 -75.686427,39.61378,0.0 -75.687131,39.613016,0.0 -75.687515,39.612381,0.0 -75.687841,39.611628,0.0 -75.688097,39.610753,0.0 -75.688145,39.61053,0.0 -75.687213,39.610421,0.0 -75.68703,39.611182,0.0 -75.685333,39.610941,0.0 -75.685439,39.610451,0.0 -75.685633,39.610167,0.0 -75.68524,39.609744,0.0 -75.685201,39.609006,0.0 -75.685047,39.608826,0.0 -75.684164,39.608389,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.676809,39.616943,0.0 -75.676551,39.61713,0.0 -75.676295,39.617537,0.0 -75.675633,39.617858,0.0 -75.675093,39.618035,0.0 -75.673105,39.618345,0.0 -75.672471,39.618694,0.0 -75.672258,39.619189,0.0 -75.67234,39.619722,0.0 -75.672546,39.620037,0.0 -75.672888,39.620232,0.0 -75.672571,39.62081,0.0 -75.671702,39.621885,0.0 -75.677916,39.618532,0.0 -75.677696,39.617762,0.0 -75.676809,39.616943,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.694762,39.618795,0.0 -75.693576,39.61924,0.0 -75.693933,39.61938,0.0 -75.694278,39.619955,0.0 -75.694856,39.619862,0.0 -75.695277,39.620094,0.0 -75.695548,39.620086,0.0 -75.695882,39.619971,0.0 -75.696123,39.619775,0.0 -75.694762,39.618795,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.692416,39.619653,0.0 -75.690897,39.620209,0.0 -75.691467,39.620832,0.0 -75.691854,39.620594,0.0 -75.693043,39.62019,0.0 -75.692753,39.619762,0.0 -75.692416,39.619653,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.664927,39.629858,0.0 -75.664327,39.630069,0.0 -75.664098,39.629936,0.0 -75.665064,39.62867,0.0 -75.666663,39.627906,0.0 -75.665279,39.62536,0.0 -75.661342,39.627524,0.0 -75.660816,39.62789,0.0 -75.660334,39.630572,0.0 -75.659764,39.63316,0.0 -75.661444,39.632174,0.0 -75.662534,39.631518,0.0 -75.662377,39.631304,0.0 -75.663622,39.630652,0.0 -75.665097,39.630035,0.0 -75.664927,39.629858,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.656212,39.631349,0.0 -75.654514,39.632203,0.0 -75.655932,39.633829,0.0 -75.656958,39.633311,0.0 -75.657703,39.633639,0.0 -75.658013,39.633906,0.0 -75.658315,39.633727,0.0 -75.658112,39.633519,0.0 -75.658015,39.63325,0.0 -75.657686,39.633031,0.0 -75.656212,39.631349,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,19701R013,19701R013,19701,R013,BEAR,DE,10,10003,39.5981496651969,-75.705594835831,576,0,576,0,31,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.653433,39.636612,0.0 -75.653148,39.63678,0.0 -75.652913,39.638022,0.0 -75.652525,39.639407,0.0 -75.651833,39.641015,0.0 -75.650265,39.643861,0.0 -75.650369,39.643901,0.0 -75.651744,39.641482,0.0 -75.652484,39.639942,0.0 -75.652963,39.63842,0.0 -75.653269,39.636901,0.0 -75.653422,39.636822,0.0 -75.653433,39.636612,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.686516,39.584177,0.0 -75.686256,39.583917,0.0 -75.685908,39.583775,0.0 -75.68455,39.585381,0.0 -75.684664,39.585451,0.0 -75.686602,39.585324,0.0 -75.686991,39.585504,0.0 -75.687126,39.585189,0.0 -75.687048,39.584931,0.0 -75.687523,39.584331,0.0 -75.686977,39.584101,0.0 -75.686516,39.584177,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.703125,39.60411,0.0 -75.702721,39.604138,0.0 -75.702389,39.604292,0.0 -75.702276,39.604485,0.0 -75.702449,39.605751,0.0 -75.70327,39.606346,0.0 -75.703918,39.605756,0.0 -75.704034,39.60555,0.0 -75.703944,39.605259,0.0 -75.703238,39.604418,0.0 -75.703125,39.60411,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.709412,39.593617,0.0 -75.70754,39.593842,0.0 -75.707093,39.590979,0.0 -75.704564,39.591632,0.0 -75.700928,39.592857,0.0 -75.699595,39.593361,0.0 -75.701642,39.594738,0.0 -75.704634,39.596292,0.0 -75.704189,39.596975,0.0 -75.703627,39.598265,0.0 -75.703508,39.598705,0.0 -75.703436,39.599599,0.0 -75.703521,39.600461,0.0 -75.703962,39.601592,0.0 -75.704412,39.602274,0.0 -75.705399,39.60343,0.0 -75.706533,39.603128,0.0 -75.708278,39.603023,0.0 -75.708697,39.603148,0.0 -75.709537,39.604024,0.0 -75.707042,39.60476,0.0 -75.706765,39.605093,0.0 -75.706724,39.605337,0.0 -75.706748,39.605533,0.0 -75.707496,39.606552,0.0 -75.708135,39.607119,0.0 -75.708983,39.60822,0.0 -75.709479,39.609075,0.0 -75.70936,39.609321,0.0 -75.710587,39.608899,0.0 -75.710428,39.608753,0.0 -75.710594,39.6087,0.0 -75.71199,39.608372,0.0 -75.713038,39.608253,0.0 -75.715274,39.608075,0.0 -75.715238,39.606186,0.0 -75.71534,39.605782,0.0 -75.715304,39.604066,0.0 -75.714827,39.602735,0.0 -75.714359,39.602066,0.0 -75.713669,39.601367,0.0 -75.712184,39.600372,0.0 -75.709886,39.599049,0.0 -75.711896,39.596783,0.0 -75.71104,39.596162,0.0 -75.710735,39.595783,0.0 -75.710571,39.594675,0.0 -75.710658,39.593656,0.0 -75.709412,39.593617,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-75.699821,39.585972,0.0 -75.695431,39.586336,0.0 -75.695055,39.58627,0.0 -75.694752,39.586053,0.0 -75.693857,39.58668,0.0 -75.693456,39.586417,0.0 -75.692819,39.589239,0.0 -75.695568,39.590714,0.0 -75.69692,39.591586,0.0 -75.698167,39.59092,0.0 -75.698459,39.590686,0.0 -75.70041,39.592129,0.0 -75.700647,39.591686,0.0 -75.701185,39.591245,0.0 -75.698563,39.5892,0.0 -75.6985,39.589019,0.0 -75.698752,39.587897,0.0 -75.698719,39.587402,0.0 -75.698774,39.587292,0.0 -75.70108,39.587099,0.0 -75.699851,39.586092,0.0 -75.699821,39.585972,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
